"Submit_ID","Brand_Reg","Model_No","Country","screensize","Screen_Tech","Avg_mode_power","Availability Status","Star2","Screen_Size_Inches","Screen_Size_Category_Num"
152545,"SAMSUNG ELECTRONICS","LH65BECHLGSXNZ","Vietnam",163.897,"LCD (LED)",116,"Available",5,64.5262489,"65"
152545,"SAMSUNG ELECTRONICS","LH65BECHLG****","Vietnam",163.897,"LCD (LED)",116,"Available",5,64.5262489,"65"
152547,"SAMSUNG ELECTRONICS","LH75BECHLGKXXY","Vietnam",189.338,"LCD (LED)",139,"Available",5.5,74.5423706,"75"
152547,"SAMSUNG ELECTRONICS","LH75BECHLGSXNZ","Vietnam",189.338,"LCD (LED)",139,"Available",5.5,74.5423706,"75"
152547,"SAMSUNG ELECTRONICS","LH75BECHLG****","Vietnam",189.338,"LCD (LED)",139,"Available",5.5,74.5423706,"75"
152548,"SAMSUNG ELECTRONICS","LH85BECHLGKXXY","Vietnam",214.783,"LCD (LED)",145,"Available",6,84.5600671,"85"
152578,"TCL","55C745","China",138.711,"LCD (LED)",113.8,"Available",3.5,54.6105207,"55"
152580,"TCL","85C745","China",214.783,"LCD (LED)",278.5,"Available",3,84.5600671,"85"
152620,"TCL","85C645","China",214.783,"LCD (LED)",152.2,"Available",6,84.5600671,"85"
152623,"TCL","43C645","China",107.95,"LCD (LED)",54,"Available",4.5,42.499915,"40"
152624,"TCL","65C745","China",163.829,"LCD (LED)",128.1,"Available",4.5,64.4994773,"65"
152634,"TCL","55C845","China",138.711,"LCD (LED)",123.8,"Available",3,54.6105207,"55"
152636,"TCL","65C845","China",163.829,"LCD (LED)",182.7,"Available",2.5,64.4994773,"65"
152639,"TCL","75C845","China",189.306,"LCD (LED)",208.3,"Available",3,74.5297722,"75"
152681,"SONY","XR-98X90L","China",247.691,"LCD (LED)",256.4,"Available",5,97.5159467,"100"
152722,"EKO","K55OLED","China",138.847,"OLED",74.74,"Available",5.5,54.6640639,"55"
152799,"EKO","K50USW2","China",125.731,"LCD (LED)",78.5,"Available",4,49.5002947,"50"
152812,"JVC","LT-43N5135A","China",107.863,"LCD",55.635,"Available",5,42.4656631,"40"
152821,"KONIC","KDL32WE330VN2","China",80.057,"LCD",34.67,"Available",5,31.5184409,"30"
152852,"TCL","98C745","China",247.604,"LCD (LED)",440.5,"Available",2.5,97.4816948,"95"
152874,"FFALCON","FF75RU62","China",189.306,"LCD (LED)",101.1,"Available",6,74.5297722,"75"
152875,"BAUHN","ATV43UHDT-0723","China",107.987,"LCD (LED)",45.5,"Available",6,42.5144819,"45"
152913,"BAUHN","ATV70UHDT-0623","China",176.532,"LCD",110.15,"Available",6,69.5006484,"70"
152958,"Panasonic","TH-32MS600Z","China",80.054,"LCD (LED)",23.298,"Available",6,31.5172598,"30"
152959,"Panasonic","TH-43MS600Z","China",108.124,"LCD (LED)",35.598,"Available",6,42.568418799999996,"45"
152964,"FFALCON","FF40RS52","China",100.305,"LCD (LED)",35.1,"Available",6,39.4900785,"40"
152966,"LG","OLED88Z3PSA","South Korea",222.486,"OLED",349,"Available",3,87.5927382,"90"
152967,"LG","OLED88Z36LA","South Korea",222.486,"OLED",349,"Available",3,87.5927382,"90"
152977,"Panasonic","TH-77MZ2000Z","Malaysia",194.712,"OLED",183,"Available",4.5,76.65811439999999,"75"
153032,"SAMSUNG ELECTRONICS","QA98Q80CAW","Vietnam",247.702,"LCD (LED)",289,"Available",4.5,97.5202774,"100"
153032,"SAMSUNG ELECTRONICS","QA98Q80CAS","Vietnam",247.702,"LCD (LED)",289,"Available",4.5,97.5202774,"100"
153032,"SAMSUNG ELECTRONICS","QA98Q80CA*","Vietnam",247.702,"LCD (LED)",289,"Available",4.5,97.5202774,"100"
153057,"EKO","K65USW2","China",163.897,"LCD (LED)",154.08,"Available",4,64.5262489,"65"
153112,"ENGLAON","LED22M60","Australia",55.86,"LCD (LED)",27.25,"Available",4,21.992082,"20"
153113,"ENGLAON","LED32M10","Australia",81.278,"LCD (LED)",40.45,"Available",4.5,31.9991486,"30"
153115,"PHILIPS","50PUT8528/79","China",125.725,"LCD (LED)",81.3,"Available",4,49.4979325,"50"
153116,"PHILIPS","55PUT8528/79","China",138.798,"LCD (LED)",90.5,"Available",4.5,54.6447726,"55"
153117,"PHILIPS","65PUT8528/79","China",163.897,"LCD (LED)",119.3,"Available",4.5,64.5262489,"65"
153140,"JVC","AV-J323135A","China",80.039,"LCD (LED)",24.687,"Available",5.5,31.5113543,"30"
153155,"SONY","XR-55A95L","Malaysia",138.798,"OLED",103.6,"Available",4,54.6447726,"55"
153156,"SONY","XR-65A95L","Malaysia",163.878,"OLED",122.1,"Available",5,64.51876859999999,"65"
153194,"KOGAN","KALED19PRIZD","China",47.013,"LCD (LED)",15.8694,"Available",5,18.5090181,"20"
153258,"SAMSUNG ELECTRONICS","QA77S90CAW","Vietnam",195.177,"LCD (LED)",178,"Available",4.5,76.8411849,"75"
153258,"SAMSUNG ELECTRONICS","QA77S90CAS","Vietnam",195.177,"LCD (LED)",178,"Available",4.5,76.8411849,"75"
153258,"SAMSUNG ELECTRONICS","QA77S90CA*","Vietnam",195.177,"LCD (LED)",178,"Available",4.5,76.8411849,"75"
153274,"PHILIPS","50PUT7908/79","China",125.725,"LCD (LED)",99.1,"Available",3,49.4979325,"50"
153274,"PHILIPS","50PUT7908/75","China",125.725,"LCD (LED)",99.1,"Available",3,49.4979325,"50"
153275,"PHILIPS","55PUT7908/79","China",138.798,"LCD (LED)",102.3,"Available",4,54.6447726,"55"
153275,"PHILIPS","55PUT7908/75","China",138.798,"LCD (LED)",102.3,"Available",4,54.6447726,"55"
153276,"PHILIPS","65PUT7908/79","China",163.897,"LCD (LED)",129.8,"Available",4,64.5262489,"65"
153276,"PHILIPS","65PUT7908/75","China",163.897,"LCD (LED)",129.8,"Available",4,64.5262489,"65"
153313,"EKO","K420FAT","China",105.348,"LCD",48.96,"Available",5.5,41.4755076,"40"
153313,"EKO","K420FSG","China",105.348,"LCD",48.96,"Available",5.5,41.4755076,"40"
153405,"PHILIPS","75PUT8808/79","China",189.306,"LCD (LED)",153.1,"Available",4.5,74.5297722,"75"
153405,"PHILIPS","75PUT8808/75","China",189.306,"LCD (LED)",153.1,"Available",4.5,74.5297722,"75"
153411,"PHILIPS","75PUT7908/79","China",189.306,"LCD (LED)",144.1,"Available",5,74.5297722,"75"
153411,"PHILIPS","75PUT7908/75","China",189.306,"LCD (LED)",144.1,"Available",5,74.5297722,"75"
153413,"PHILIPS","55PUT8808/79","China",138.798,"LCD (LED)",136.6,"Available",2.5,54.6447726,"55"
153413,"PHILIPS","55PUT8808/75","China",138.798,"LCD (LED)",136.6,"Available",2.5,54.6447726,"55"
153419,"TCL","43P745","China",107.95,"LCD (LED)",47.1,"Available",5,42.499915,"40"
153424,"TCL","50P745","China",125.638,"LCD (LED)",52.3,"Available",6,49.4636806,"50"
153425,"TCL","55P745","China",138.711,"LCD (LED)",55.5,"Available",6,54.6105207,"55"
153426,"TCL","65P745","China",163.829,"LCD (LED)",74.4,"Available",6,64.4994773,"65"
153427,"TCL","75P745","China",189.306,"LCD (LED)",113.6,"Available",6,74.5297722,"75"
153449,"BLAUPUNKT","BP50WOS2","China",125.731,"LCD",85.767,"Available",4.5,49.5002947,"50"
153450,"PHILIPS","65PUT8808/79","China",163.897,"LCD (LED)",142.4,"Available",4,64.5262489,"65"
153450,"PHILIPS","65PUT8808/75","China",163.897,"LCD (LED)",142.4,"Available",4,64.5262489,"65"
153462,"JVC","AV-J243145A","China",59.824,"LCD (LED)",17.0946,"Available",5.5,23.552708799999998,"25"
153540,"SONY","XR-77A95L","Malaysia",195.173,"OLED",147.7,"Available",5.5,76.8396101,"75"
153579,"LG","43UR781C0LL","Indonesia,South Korea",107.987,"LCD (LED)",73,"Available",4,42.5144819,"45"
153580,"LG","43UR801C0SB","Indonesia,South Korea",107.987,"LCD (LED)",73,"Available",4,42.5144819,"45"
153581,"LG","50UR781C0LL","Indonesia,South Korea",125.727,"LCD (LED)",78,"Available",4.5,49.4987199,"50"
153582,"LG","50UR801C0SB","Indonesia,South Korea",125.727,"LCD (LED)",78,"Available",4.5,49.4987199,"50"
153583,"LG","55UR781C0LL","Indonesia,South Korea",138.783,"LCD (LED)",97,"Available",4.5,54.63886709999999,"55"
153584,"LG","55UR801C0SB","Indonesia,South Korea",138.783,"LCD (LED)",97,"Available",4.5,54.63886709999999,"55"
153585,"LG","65UR781C0LL","Indonesia,South Korea",163.897,"LCD (LED)",127,"Available",4.5,64.5262489,"65"
153586,"LG","65UR801C0SB","Indonesia,South Korea",163.897,"LCD (LED)",127,"Available",4.5,64.5262489,"65"
153587,"LG","75UR801C0LJ","Indonesia,South Korea",189.275,"LCD (LED)",165,"Available",5,74.5175675,"75"
153588,"LG","75UR801C0SB","Indonesia,South Korea",189.275,"LCD (LED)",165,"Available",5,74.5175675,"75"
153589,"LG","86UR801C0LA","Indonesia,South Korea",217.425,"LCD (LED)",250,"Available",4,85.6002225,"85"
153590,"LG","86UR801C0SB","Indonesia,South Korea",217.425,"LCD (LED)",250,"Available",4,85.6002225,"85"
153591,"TOSHIBA","43C350MP","China",107.986,"LCD (LED)",51.12,"Available",5,42.5140882,"45"
153592,"TOSHIBA","50C350MP","China",125.731,"LCD (LED)",67.75,"Available",5,49.5002947,"50"
153593,"TOSHIBA","55C350MP","China",138.783,"LCD (LED)",63.89,"Available",6,54.63886709999999,"55"
153594,"TOSHIBA","65C350MP","China",163.896,"LCD (LED)",82.49,"Available",6,64.5258552,"65"
153595,"TOSHIBA","75C350MP","China",189.274,"LCD (LED)",114.36,"Available",6,74.5171738,"75"
153601,"BAUHN","ATV50UHDT-0823","China",125.727,"LCD",56.7,"Available",6,49.4987199,"50"
153604,"Panasonic","TH-55MZ2000Z","Malaysia",138.818,"OLED",106,"Available",4,54.652646600000004,"55"
153606,"Panasonic","TH-65MZ2000Z","Malaysia",163.853,"OLED",132,"Available",4.5,64.5089261,"65"
153609,"JVC","LT-50N7145A","China",125.251,"LCD",102.36,"Available",3.5,49.3113187,"50"
153841,"BLAUPUNKT","BP400FSG9800","China",100.791,"LCD",50.5,"Available",5,39.6814167,"40"
153907,"Sylvox","KT16A0KGEA","China",39.487,"LCD (LED)",15.1,"Available",4.5,15.546031900000001,"15"
153908,"LG","65QNED866RE","Indonesia,South Korea",163.897,"LCD (LED)",125,"Available",5,64.5262489,"65"
153909,"LG","75QNED866RE","Indonesia,South Korea",189.275,"LCD (LED)",150,"Available",5,74.5175675,"75"
153910,"LG","86QNED866RE","Indonesia,South Korea",217.425,"LCD (LED)",206,"Available",5,85.6002225,"85"
153944,"EKO","K65USWQ2","China",163.897,"LCD (LED)",113.9,"Available",5,64.5262489,"65"
153945,"EKO","K55USWQ","China",138.783,"LCD (LED)",117.3,"Available",3.5,54.63886709999999,"55"
153945,"EKO","K55USWQ2","China",138.783,"LCD (LED)",117.3,"Available",3.5,54.63886709999999,"55"
153946,"LG","43QNED75SRA","Indonesia,South Korea",107.987,"LCD (LED)",70,"Available",4,42.5144819,"45"
153947,"LG","43QNED756RA","Indonesia,South Korea",107.987,"LCD (LED)",82,"Available",3.5,42.5144819,"45"
153948,"LG","50QNED75SRA","Indonesia,South Korea",125.727,"LCD (LED)",72,"Available",5,49.4987199,"50"
153949,"LG","50QNED756RA","Indonesia,South Korea",125.727,"LCD (LED)",68,"Available",5.5,49.4987199,"50"
153950,"LG","55QNED75SRA","Indonesia,South Korea",138.783,"LCD (LED)",92,"Available",5,54.63886709999999,"55"
153951,"LG","55QNED756RA","Indonesia,South Korea",138.783,"LCD (LED)",87,"Available",5,54.63886709999999,"55"
153952,"LG","65QNED75SRA","Indonesia,South Korea",163.897,"LCD (LED)",114,"Available",5,64.5262489,"65"
153953,"LG","65QNED756RA","Indonesia,South Korea",163.897,"LCD (LED)",109,"Available",5.5,64.5262489,"65"
153954,"LG","75QNED75SRA","Indonesia,South Korea",189.275,"LCD (LED)",126,"Available",6,74.5175675,"75"
153955,"LG","75QNED756RA","Indonesia,South Korea",189.275,"LCD (LED)",130,"Available",6,74.5175675,"75"
153956,"CHiQ","U85F8TG","China",214.783,"LCD (LED)",230.268,"Available",4,84.5600671,"85"
153957,"CHiQ","U98F8TG","China",247.604,"LCD (LED)",337,"Available",4,97.4816948,"95"
153978,"PHILIPS","55OLED708/75","China",138.798,"OLED",99.5,"Available",4,54.6447726,"55"
153978,"PHILIPS","55OLED708/79","China",138.798,"OLED",99.5,"Available",4,54.6447726,"55"
153979,"PHILIPS","65OLED708/75","China",163.897,"OLED",114.8,"Available",5,64.5262489,"65"
153979,"PHILIPS","65OLED708/79","China",163.897,"OLED",114.8,"Available",5,64.5262489,"65"
153980,"kogan","KALED32F98TA","China",79.967,"LCD (LED)",28,"Available",6,31.4830079,"30"
153980,"kogan","KALED32F98TB","China",79.967,"LCD (LED)",28,"Available",6,31.4830079,"30"
153980,"kogan","KALED32F98TC","China",79.967,"LCD (LED)",28,"Available",6,31.4830079,"30"
153980,"kogan","KALED32F98TD","China",79.967,"LCD (LED)",28,"Available",6,31.4830079,"30"
153980,"kogan","KALED32F98TE","China",79.967,"LCD (LED)",28,"Available",6,31.4830079,"30"
153981,"kogan","KALED40F98TA","China",100.305,"LCD (LED)",40,"Available",6,39.4900785,"40"
153981,"kogan","KALED40F98TB","China",100.305,"LCD (LED)",40,"Available",6,39.4900785,"40"
153981,"kogan","KALED40F98TC","China",100.305,"LCD (LED)",40,"Available",6,39.4900785,"40"
153981,"kogan","KALED40F98TD","China",100.305,"LCD (LED)",40,"Available",6,39.4900785,"40"
153981,"kogan","KALED40F98TE","China",100.305,"LCD (LED)",40,"Available",6,39.4900785,"40"
154001,"HISENSE","43A7KAU","China",107.986,"LCD (LED)",64.97,"Available",4,42.5140882,"45"
154001,"HISENSE","43A7KNZ","China",107.986,"LCD (LED)",64.97,"Available",4,42.5140882,"45"
154001,"HISENSE","43A7K series","China",107.986,"LCD (LED)",64.97,"Available",4,42.5140882,"45"
154003,"HISENSE","55A7KAU","China",138.783,"LCD (LED)",77.8,"Available",5.5,54.63886709999999,"55"
154003,"HISENSE","55A7KNZ","China",138.783,"LCD (LED)",77.8,"Available",5.5,54.63886709999999,"55"
154003,"HISENSE","55A7K series","China",138.783,"LCD (LED)",77.8,"Available",5.5,54.63886709999999,"55"
154004,"HISENSE","65A7KAU","China",163.896,"LCD (LED)",102.3,"Available",5.5,64.5258552,"65"
154004,"HISENSE","65A7KNZ","China",163.896,"LCD (LED)",102.3,"Available",5.5,64.5258552,"65"
154004,"HISENSE","65A7K series","China",163.896,"LCD (LED)",102.3,"Available",5.5,64.5258552,"65"
154005,"HISENSE","75A7KAU","China",189.34,"LCD (LED)",127.12,"Available",6,74.543158,"75"
154005,"HISENSE","75A7KNZ","China",189.34,"LCD (LED)",127.12,"Available",6,74.543158,"75"
154005,"HISENSE","75A7K series","China",189.34,"LCD (LED)",127.12,"Available",6,74.543158,"75"
154006,"HISENSE","85A7KAU","China",214.783,"LCD (LED)",177.41,"Available",5.5,84.5600671,"85"
154006,"HISENSE","85A7KNZ","China",214.783,"LCD (LED)",177.41,"Available",5.5,84.5600671,"85"
154006,"HISENSE","85A7K series","China",214.783,"LCD (LED)",177.41,"Available",5.5,84.5600671,"85"
154045,"Sylvox","OT43A2KEGC","China",107.987,"LCD (LED)",107.8,"Available",2,42.5144819,"45"
154079,"Sylvox","OT55A2KEGC","China",138.783,"LCD (LED)",168.3,"Available",2,54.63886709999999,"55"
154080,"Sylvox","OT65A2KEGC","China",163.896,"LCD (LED)",237.1,"Available",2,64.5258552,"65"
154085,"Sylvox","RT22R3KECA","China",54.485,"LCD (LED)",17.8,"Available",5,21.4507445,"20"
154089,"Hubbl Glass","LT043A-04-FXTL","Poland",108.048,"LCD (LED)",50.73,"Available",5,42.5384976,"45"
154094,"Hubbl Glass","LT055A-04-FXTL","Poland",138.711,"LCD (LED)",64.71,"Available",6,54.6105207,"55"
154113,"Sylvox","RT24R3KECA","China",60.47,"LCD (LED)",21,"Available",5,23.807039,"25"
154120,"Blaupunkt","BP550USG9800","China",138.783,"LCD (LED)",91.788,"Available",4.5,54.63886709999999,"55"
154150,"LOEWE","WE SEE 43","Germany",107.95,"LCD (LED)",65.8,"Available",4,42.499915,"40"
154150,"LOEWE","C43","Germany",107.95,"LCD (LED)",65.8,"Available",4,42.499915,"40"
154150,"LOEWE","LOEWE *43","Germany",107.95,"LCD (LED)",65.8,"Available",4,42.499915,"40"
154153,"LOEWE","WE SEE 32","Germany",80.054,"LCD (LED)",34,"Available",5,31.5172598,"30"
154153,"LOEWE","BILD C 32","Germany",80.054,"LCD (LED)",34,"Available",5,31.5172598,"30"
154153,"LOEWE","LED 32","Germany",80.054,"LCD (LED)",34,"Available",5,31.5172598,"30"
154156,"LOEWE","WE SEE 55","Germany",138.711,"LCD (LED)",84,"Available",5,54.6105207,"55"
154162,"LOEWE","WE SEE 50","Germany",125.638,"LCD (LED)",68,"Available",5.5,49.4636806,"50"
154164,"TCL","85C845","China",214.783,"LCD (LED)",306,"Available",2.5,84.5600671,"85"
154241,"EKO","K650USGQ2","China",163.954,"LCD",234.49,"Available",2,64.5486898,"65"
154241,"EKO","K650UGTQ","China",163.954,"LCD",234.49,"Available",2,64.5486898,"65"
154242,"BLAUPUNKT","BP650USG9900","China",163.954,"LCD",234.49,"Available",2,64.5486898,"65"
154308,"BLAUPUNKT","BP320HSG9800","China",79.831,"LCD",34.296,"Available",5,31.4294647,"30"
154308,"BLAUPUNKT","BP320HSG98","China",79.831,"LCD",34.296,"Available",5,31.4294647,"30"
154308,"BLAUPUNKT","BP320FSG98","China",79.831,"LCD",34.296,"Available",5,31.4294647,"30"
154394,"kogan","KAQLED43XQ98JSTA","China",107.95,"LCD (LED)",90.1,"Available",2.5,42.499915,"40"
154394,"kogan","KAQLED43XQ98JSTB","China",107.95,"LCD (LED)",90.1,"Available",2.5,42.499915,"40"
154394,"kogan","KAQLED43XQ98JSTC","China",107.95,"LCD (LED)",90.1,"Available",2.5,42.499915,"40"
154394,"kogan","KAQLED43XQ98JSTD","China",107.95,"LCD (LED)",90.1,"Available",2.5,42.499915,"40"
154394,"kogan","KAQLED43XQ98JSTE","China",107.95,"LCD (LED)",90.1,"Available",2.5,42.499915,"40"
154395,"kogan","KALED65U94TA","China",163.791,"LCD (LED)",102.9,"Available",5.5,64.4845167,"65"
154395,"kogan","KALED65U94TB","China",163.791,"LCD (LED)",102.9,"Available",5.5,64.4845167,"65"
154395,"kogan","KALED65U94TC","China",163.791,"LCD (LED)",102.9,"Available",5.5,64.4845167,"65"
154395,"kogan","KALED65U94TD","China",163.791,"LCD (LED)",102.9,"Available",5.5,64.4845167,"65"
154395,"kogan","KALED65U94TE","China",163.791,"LCD (LED)",102.9,"Available",5.5,64.4845167,"65"
154403,"JVC","LT-32ND35A2","China",80.039,"LCD (LED)",35.3,"Available",4,31.5113543,"30"
154469,"TCL","55C645","China",138.711,"LCD (LED)",97.8,"Available",4,54.6105207,"55"
154470,"TCL","85P745","China",214.783,"LCD (LED)",174.4,"Available",5,84.5600671,"85"
154520,"SAMSUNG ELECTRONICS","QA98QN990CW","Vietnam",247.688,"LCD (LED)",389,"Available",3.5,97.51476559999999,"100"
154521,"SAMSUNG ELECTRONICS","QA50QE1CAS","Vietnam",125.727,"LCD (LED)",76,"Available",5,49.4987199,"50"
154533,"Sylvox","RT32R3KECA","China",80.131,"LCD (LED)",31.4,"Available",5,31.5475747,"30"
154553,"TCL","40S5400A","China",100.305,"LCD (LED)",35.6,"Available",5,39.4900785,"40"
154555,"TCL","32S5400AF","China",79.967,"LCD (LED)",27,"Available",5.5,31.4830079,"30"
154630,"LG","OLED77M3PSA","Indonesia,South Korea",194.738,"OLED",216,"Available",4,76.6683506,"75"
154631,"LG","OLED83M3PSA","Indonesia,South Korea",209.585,"OLED",212,"Available",4.5,82.5136145,"85"
154632,"LG","OLED97M3PSA","Indonesia,South Korea",245.145,"OLED",258,"Available",5,96.5135865,"95"
154675,"kogan","KALED75U94TA","China",189.306,"LCD (LED)",137.1,"Available",5.5,74.5297722,"75"
154675,"kogan","KALED75U94TB","China",189.306,"LCD (LED)",137.1,"Available",5.5,74.5297722,"75"
154675,"kogan","KALED75U94TC","China",189.306,"LCD (LED)",137.1,"Available",5.5,74.5297722,"75"
154675,"kogan","KALED75U94TD","China",189.306,"LCD (LED)",137.1,"Available",5.5,74.5297722,"75"
154675,"kogan","KALED75U94TE","China",189.306,"LCD (LED)",137.1,"Available",5.5,74.5297722,"75"
154681,"FURRION","FDFD24D4D-H2","China",60.47,"LCD (LED)",25.58,"Available",4.5,23.807039,"25"
154692,"kogan","KALED55U94TA","China",138.783,"LCD (LED)",80.814,"Available",5.5,54.63886709999999,"55"
154692,"kogan","KALED55U94TB","China",138.783,"LCD (LED)",80.814,"Available",5.5,54.63886709999999,"55"
154692,"kogan","KALED55U94TC","China",138.783,"LCD (LED)",80.814,"Available",5.5,54.63886709999999,"55"
154692,"kogan","KALED55U94TD","China",138.783,"LCD (LED)",80.814,"Available",5.5,54.63886709999999,"55"
154692,"kogan","KALED55U94TE","China",138.783,"LCD (LED)",80.814,"Available",5.5,54.63886709999999,"55"
154694,"kogan","KAQLED98XQ98JSTA","China",247.691,"LCD (LED)",323,"Available",4,97.5159467,"100"
154694,"kogan","KAQLED98XQ98JSTB","China",247.691,"LCD (LED)",323,"Available",4,97.5159467,"100"
154694,"kogan","KAQLED98XQ98JSTC","China",247.691,"LCD (LED)",323,"Available",4,97.5159467,"100"
154694,"kogan","KAQLED98XQ98JSTD","China",247.691,"LCD (LED)",323,"Available",4,97.5159467,"100"
154694,"kogan","KAQLED98XQ98JSTE","China",247.691,"LCD (LED)",323,"Available",4,97.5159467,"100"
154698,"kogan","KALED50U94TA","China",125.638,"LCD (LED)",75,"Available",5,49.4636806,"50"
154698,"kogan","KALED50U94TB","China",125.638,"LCD (LED)",75,"Available",5,49.4636806,"50"
154698,"kogan","KALED50U94TC","China",125.638,"LCD (LED)",75,"Available",5,49.4636806,"50"
154698,"kogan","KALED50U94TD","China",125.638,"LCD (LED)",75,"Available",5,49.4636806,"50"
154698,"kogan","KALED50U94TE","China",125.638,"LCD (LED)",75,"Available",5,49.4636806,"50"
154716,"LG","43UM767H0LD","Indonesia,South Korea",107.987,"LCD (LED)",43,"Available",6,42.5144819,"45"
154717,"LG","50UM767H0LD","Indonesia,South Korea",125.727,"LCD (LED)",45,"Available",7,49.4987199,"50"
154718,"LG","55UM767H0LD","Indonesia,South Korea",138.783,"LCD (LED)",59,"Available",7,54.63886709999999,"55"
154719,"LG","65UM767H0LD","Indonesia,South Korea",163.897,"LCD (LED)",65,"Available",7,64.5262489,"65"
154720,"LG","75UM767H0LD","Indonesia,South Korea",189.275,"LCD (LED)",70,"Available",8,74.5175675,"75"
154727,"HISENSE","55U7KAU","China",138.783,"LCD (LED)",82.05,"Available",5,54.63886709999999,"55"
154727,"HISENSE","55U7KNZ","China",138.783,"LCD (LED)",82.05,"Available",5,54.63886709999999,"55"
154727,"HISENSE","55U7K series","China",138.783,"LCD (LED)",82.05,"Available",5,54.63886709999999,"55"
154728,"HISENSE","65U7KAU","China",163.896,"LCD (LED)",109.65,"Available",5,64.5258552,"65"
